Frame,Theta,Omega,Alpha,CoM_X_rel,CoM_Z_rel,L_pendulum,omega_0,XCoM_X,XCoM_Z,Tilt_deg
0,3.0050316892314046,-0.7054056609633002,-49.03280271202965,0.24686658161687058,-0.2714958240092178,0.44022949797893474,4.720575346695282,-0.11949220821159334,-0.3716663346936467,56.46463112488974
1,2.9818841308716637,-2.339832418030955,-49.03280271202965,0.2656242823547616,-0.22741242344199936,0.39920048258993396,4.957228922404389,-0.059643442958964565,-0.29410210218194044,61.15624798113772
2,2.8972355901785063,-3.9742591750986094,-49.03280271202965,0.2585405842000928,-0.20341549118011576,0.3816314526257497,5.0700521151837545,-0.03641277044332697,-0.2405609802342,59.54290782295659
3,2.7510860671519324,-5.608685932166265,-49.03280271202965,0.23068402049310818,-0.19506954224957368,0.39616498547745355,4.976184332377149,-0.046321631158959015,-0.2043262585092971,49.691548895133
4,2.543435561791942,-7.24311268923392,-49.03280271202965,0.18712312457405178,-0.19793909167637988,0.43501827289201755,4.748765824440958,-0.0785108389663518,-0.17768049900978378,38.766780081099554
5,2.27428407409854,-8.877539446301611,-49.0328027120293,0.1329264297831677,-0.20758865448654096,0.4780059067977641,4.53020517703702,-0.11969696083343717,-0.1549487094698185,31.04325248331079
6,1.8997419918448046,-10.247832637451719,-39.93871263927595,0.07316246946069999,-0.21958274570606368,0.5121719248849708,4.376496841729109,-0.161600203359277,-0.13258709504530064,26.86565106955904
7,1.48617880091164,-11.321832783460504,-28.393790695891784,0.012899776946892259,-0.22948588036095563,0.530572252410201,4.299938427806824,-0.19883358053688158,-0.10785562028416983,25.671321904549
8,1.0504024571694668,-12.111613718608577,-16.82828952740622,-0.03023167057503312,-0.2201023670450239,0.5265671149734834,4.3162603931790215,-0.20654408184632062,-0.0824873284258836,24.955825075148535
9,0.597265045716872,-12.62701154004434,-7.028025145699361,-0.06958071781447599,-0.19594780115415789,0.5036612308874473,4.413318212717819,-0.18804477573776973,-0.04582208066427754,24.383817157603378
10,0.1453328636917228,-12.847552946633698,0.5741836508110758,-0.10041070708804259,-0.15617200106826706,0.48184709558180716,4.512112100968785,-0.1510884205979725,-0.0006450089622677957,22.663743684181252
11,-0.28454404605606815,-12.739808623674511,6.318718489774405,-0.11498958672815582,-0.10402366375351974,0.4920923737081192,4.464894345048688,-0.09566478412484651,0.05104194117141225,18.367028478407143
12,-0.697400556644908,-12.357618027066678,13.09587451199771,-0.10685914727474155,-0.047006528153539937,0.5515316452980079,4.217443621306325,-0.01443003888406108,0.10095238265969787,12.220069070280152
13,-1.123251824018575,-11.707489216571918,21.09543411939555,-0.07433380688998403,0.004817483594471492,0.63043106567569,3.9447156296509878,0.09231408182947584,0.1304505255114606,6.785741259655147
14,-1.5507555958370811,-10.823545550554554,29.290918123324133,-0.02127515897217829,0.04188799668669304,0.6708198649037744,3.824120302867581,0.20721342717786545,0.12409336460462059,4.016029015848942
15,-1.9457152844488632,-9.764165039789527,36.739846514300865,0.044270709474716397,0.05798676636517729,0.6350426583042537,3.9303665401492203,0.3065865614882745,0.0818873955622158,6.596777361095581
16,-2.2798208001293396,-8.57839544053539,42.340486046320976,0.11223849710586656,0.05146204439887533,0.5321244777247272,4.293662313770466,0.37656323458225727,0.01932732258195987,13.417183868538698
17,-2.539930675594762,-7.297943932975379,44.465233079497935,0.1730423861667904,0.024719403229084946,0.41727191345254666,4.848695677558168,0.41582717117267753,-0.04950637903225319,24.765744501012666
18,-2.735101356445795,-5.973254493822898,42.02124515024334,0.2203853189943493,-0.017036561240464883,0.3686253205204505,5.15871959377817,0.4432319370826584,-0.12448978014849993,36.844185716789646
19,-2.8849615480434316,-4.7125132142756385,36.125014758243346,0.2534774576432182,-0.06690978964434219,0.40249663077550374,4.936889185160158,0.4662819576542391,-0.21071118836923522,40.642259696108134
20,-2.9996157691946106,-3.6190498088190957,28.81550397119483,0.276939229085452,-0.11726799635312489,0.44550793047119697,4.692527041941331,0.4663005830005398,-0.2923364135127553,42.45875611876054
21,-3.0839879821880487,-2.752419628349514,21.626992356339983,0.29758126482221686,-0.1610597350578598,0.44316881813555203,4.704894679093019,0.44206163730933357,-0.34980312688462495,49.77602762092866
22,-3.1445664602423427,-2.140956857443458,14.817776196223704,0.31963313657825976,-0.19365020423383286,0.39567937313000645,4.979237000445857,0.40841658625118704,-0.37648800551085104,70.82138973289103
23,-3.1887019805385135,-1.8073751321479885,7.308828571642479,0.34167075051622986,-0.21457336266583213,0.3414041244333166,5.36043608366208,0.3770159610874615,-0.3807390174378649,90.0
24,-3.2228360615126617,-1.7820227341638422,-2.00552134886145,0.3575628842378096,-0.22806700075409425,0.32441066002552926,5.499040844145085,0.3447736255554981,-0.37950644482960155,90.0
25,-3.252418823829129,-2.0952573021254097,-13.075225621898205,0.3606780772977376,-0.2414471292092918,0.36558617365609847,5.180117637527514,0.29622790734658866,-0.38476807191003376,90.0
26,-3.285144208083838,-2.7527045466907585,-24.864826498249556,0.3479766030555018,-0.2614777210924737,0.45170389391493054,4.660232523684953,0.21980716672331624,-0.39586500851372275,74.49642509363161
27,-3.3392261410075132,-3.726988257141842,-35.879583875782906,0.32082539238873076,-0.29042848808112665,0.5372644189841854,4.2730744909461045,0.12152220204437655,-0.4048324482864337,53.65665883519631
28,-3.442754792072404,-4.960202403058711,-44.46052895659373,0.28233886287396914,-0.3243275446797036,0.5767319815167543,4.12427377071092,0.02039916795170349,-0.40451222364153233,48.20958822787068
29,-3.615149638374998,-6.360214221727867,-48.925175475945196,0.23415663343221443,-0.3548751864423365,0.5671802581564275,4.158856646346246,-0.0690053763073073,-0.39091258587029387,48.55684053603651
30,-3.859624173203863,-7.800041757319415,-47.928119504524275,0.17584799568581344,-0.3738911167302099,0.5558958505844752,4.200855930379895,-0.1502230299720217,-0.36117854181170467,48.010493227685146
31,-4.169394262363975,-9.135166798421174,-41.21854074927598,0.10738554263632312,-0.37709605229986853,0.5793503929616163,4.114943255731162,-0.2302104883234276,-0.31099949992460096,42.59190615407357
32,-4.534450047055262,-10.240519927564586,-30.35759456615554,0.03222022682736133,-0.3645507364559112,0.6072940337239078,4.019157232454278,-0.2938199377629126,-0.24251634871980848,37.05828131343244
33,-4.941730605705128,-11.047078714407117,-18.240342722746547,-0.04188224330169507,-0.3380516671916967,0.5957613686947508,4.057871913198507,-0.32148113732131545,-0.16839123778345036,34.87348405623225
34,-5.370519103793958,-11.547302699543764,-7.415440024601509,-0.10503274394934868,-0.29854495526594166,0.5420864966182025,4.254026677853525,-0.309616336394861,-0.09963266279990157,35.71983318146812
35,-5.795119823685825,-11.771657909453268,0.7891829731389635,-0.14884278246319718,-0.24643850741651105,0.47752155664168083,4.532502088496143,-0.2660705555973079,-0.037007314392477425,37.07813944413987
36,-6.197295432048184,-11.766100976673394,6.083570139920596,-0.16902327036146755,-0.18460891703720178,0.4345364123796516,4.7513980649821725,-0.19767513701033493,0.02379444209066431,35.170577606703496
37,-6.578500890483559,-11.582378936048908,8.845071283674244,-0.1655148494329587,-0.12079499042103932,0.4267594655136394,4.79449557813579,-0.10477187726721945,0.0809432236693604,28.694854944492757
38,-6.953158056434447,-11.27075288308313,10.060729498685347,-0.14059561063100665,-0.06607253123889993,0.45240246487202396,4.656633117124008,0.014284756264967502,0.12338009180305078,20.083083114860944
39,-7.3270645369909815,-10.864607469142083,11.342952564130826,-0.09672933151887145,-0.02955420878755666,0.4982568637478853,4.437188294872407,0.15596967441155526,0.13728560037369766,11.712139720437964
40,-7.694748901911682,-10.363531410032753,14.350012659924374,-0.03579062491850088,-0.013246237068938706,0.5416850247611783,4.255602829658023,0.3072624053143456,0.11628539291689466,4.039994618548913
41,-8.048697074852168,-9.732349073439924,19.78731229102442,0.04000996269218035,-0.011443326974454963,0.5589755639668165,4.189267497688305,0.44831230740437444,0.06744643526512102,4.269470363772911
42,-8.384133135770314,-8.92606848186151,26.849466428535123,0.12664000962223848,-0.015502585440538907,0.5425161792075649,4.252341711266043,0.5625672331971309,0.007504245004140708,13.601841954008547
43,-8.695217693105091,-7.9324091719335215,33.72679725551792,0.21785687148511232,-0.02029784226325182,0.5189650505027433,4.347758851856536,0.649925079340068,-0.04956040170497969,24.936220985462867
44,-8.969320353886687,-6.796817290867544,38.61551389566321,0.3066034067038068,-0.027199222935464933,0.5265653768457809,4.316267516896132,0.7195586037923307,-0.10383024730494332,35.77170109213085
45,-9.190676299359657,-5.606869116133776,40.11980150221878,0.38708578757952505,-0.041385579136049136,0.5567803971338083,4.1975176935845875,0.76141048111552,-0.1621707011807157,44.361564405800415
46,-9.349775604447991,-4.466404873516058,37.33361549033468,0.4555892735868784,-0.06607546246274816,0.5710671751461711,4.144679040018763,0.7592511261138174,-0.22443331804491717,53.71978411061107
47,-9.449690643576169,-3.4790280895361745,30.086595477665085,0.5093323476313996,-0.09885180941992854,0.555583135553202,4.202038009090262,0.7151738767196892,-0.28452564091652466,69.04458416579237
48,-9.505312075636292,-2.7394729890212446,19.220383155173906,0.5448009870687034,-0.13341997311927264,0.5233745960404301,4.329404700624744,0.6409856922288177,-0.3357821926352199,90.0
49,-9.537001828024582,-2.329275528487198,6.35116953228632,0.5576295154619695,-0.16522081236036906,0.499711157171237,4.430726886639009,0.5447404583444784,-0.3764497308682161,90.0
50,-9.565221523651719,-2.3116883607026004,-6.959145072402521,0.5444882819278867,-0.1955941249819838,0.5109560655192685,4.381700853619148,0.42487978630564077,-0.4119109806972771,90.0
51,-9.607919899964127,-2.7133316069162206,-19.58373036515384,0.50537214944338,-0.23029168791133406,0.5560021054542942,4.200454508583861,0.2783524440111147,-0.4447717455585148,87.26655504127775
52,-9.678080428380444,-3.505137613345749,-30.602572106334748,0.4442549861101733,-0.27335364815005503,0.5992952742345731,4.0458900577366785,0.11869422969294158,-0.46838797313667246,60.50336722070258
53,-9.783169727191954,-4.607056294737642,-39.143946707616166,0.3676017925867936,-0.32183051188591505,0.6051079795166651,4.026410627604215,-0.027455583116145543,-0.47422614296548865,53.8444826460671
54,-9.931204512660534,-5.914013921655233,-44.51868138829735,0.2821040278678687,-0.36613087784128556,0.5697197120828659,4.149577504558753,-0.14105843680976787,-0.4584185748186502,54.221853876741136
55,-10.137392898316637,-7.320693941655067,-46.423662543812156,0.19337293897888425,-0.3955621874597411,0.5359999042432497,4.278111975588958,-0.22811010220059263,-0.4215592189672738,55.23041798660347
56,-10.412815909567088,-8.726820711137874,-44.8118355733977,0.1061493584706546,-0.4040928963581861,0.5533550969102611,4.210489090417164,-0.30517126945845724,-0.36048804787461525,49.02840067181752
57,-10.75244402299424,-10.032639404954969,-39.67721743080001,0.025324943805923567,-0.3917444045241837,0.5980305442680892,4.050165973018197,-0.357585586989418,-0.27312512840119796,41.02778149112809
58,-11.140495621388741,-11.14153005912069,-31.26601547225627,-0.04341853568469797,-0.3615327702221802,0.6076815600474627,4.0178754940226735,-0.36120765042884373,-0.1734310750866167,36.81354614264819
59,-11.562272791864629,-11.975112063426257,-20.63453503865935,-0.09430125153716229,-0.31585430811636955,0.5599146594776689,4.185752878801144,-0.31726014082972853,-0.08039634471399085,36.0659943073612
60,-12.008766987171317,-12.492663181154732,-9.658714907143633,-0.12339735090776921,-0.25600609162580357,0.481248111145053,4.51491922312988,-0.24501387937052413,-0.001519638162916892,36.194951187415924
61,-12.46885066720229,-12.693982684537891,0.16228969259734072,-0.13034926476316824,-0.18488596938513677,0.4219367190008497,4.821818323057881,-0.16282546717357066,0.07074374305841366,32.42109733223878
62,-12.924779188849318,-12.59919119652977,8.553025541570804,-0.11804072445449683,-0.10962114704439382,0.4241468416640209,4.809239272971177,-0.07373568142160453,0.14667370905348884,22.321343584439358
63,-13.359544516782442,-12.227756332153968,15.985368083408446,-0.09020526203837573,-0.04088086951685125,0.48983935529726536,4.475150716256672,0.029342048914320712,0.21691416137036437,11.664565479339174
64,-13.767837165991585,-11.596515553685277,22.810161353030708,-0.04928936965160256,0.011368240590545194,0.580174439391155,4.1120199028698705,0.14374058563784592,0.2560877858453238,5.001769629666583
65,-14.155372927699347,-10.732140413132878,28.94909172162673,0.0030322079101213206,0.04265616317539521,0.6437569378177602,3.9036740029575228,0.25486486688395915,0.24867944914068046,3.8088767259817846
66,-14.520877364066552,-9.679495913254115,34.225476988486804,0.06314839500020601,0.05562390493588479,0.6424250875277012,3.907718379178688,0.34537927525740403,0.19993409186909755,7.526966674197155
67,-14.84991858336239,-8.496650166651007,38.43399804340925,0.12392272869255519,0.057172359457554875,0.572970099511847,4.1377907485184915,0.40330392053661746,0.13058305819664603,13.779696388974203
68,-15.126913572672564,-7.244122040463266,41.01705938109191,0.17687455251676779,0.05338891452155733,0.47963196939124403,4.522519439116796,0.43042285040481343,0.06274613669288145,22.65645705100154
69,-15.345621227533378,-5.980082273290156,41.028334250581366,0.21690413028171865,0.046112686606586066,0.43478555934365354,4.750036513276103,0.4443205732321214,0.0029607090819670293,30.66551284358378
70,-15.509548545329856,-4.766950022968503,37.76393211595598,0.24533119193062047,0.03344717172300517,0.4511953970634627,4.662857823378237,0.452021840280122,-0.05842764748456922,33.28239768088368
71,-15.625146464815542,-3.6755769047643394,31.611886356294008,0.26821402813352063,0.013192529793955271,0.4624168616257894,4.605933599496902,0.4432352037359661,-0.12220494933670534,35.50174136907391
72,-15.700841030042696,-2.767994052466376,23.948130034952328,0.2911752863068404,-0.01419305372459692,0.43360114565494773,4.756519627536947,0.4209179339301262,-0.17994338040555052,42.2467826007174
73,-15.749024464938945,-2.1169039918901404,15.32959445197858,0.3150200273440906,-0.045825102343737364,0.39598963168666435,4.9772859978459065,0.39650379741127556,-0.2303248113826027,53.504043767200834
74,-15.783713256581185,-1.8278261778906195,4.66999330601044,0.3354917702063018,-0.07938300902728548,0.3878821071789276,5.029034680617715,0.3707771504137435,-0.2791954570438172,62.724753362460156
75,-15.815928004514362,-1.9774583211246863,-8.573371725508366,0.3468289010563348,-0.11569859820481139,0.40393162581940817,4.928112062713605,0.33379506984814433,-0.32613941576670796,64.84322403468099
76,-15.849793288389098,-2.5822393158385015,-23.38934325730463,0.34581993331303984,-0.15807053975555002,0.4476030203362359,4.681532034453028,0.2781791674052679,-0.37291513766084006,58.15611676016671
77,-15.884851565217613,-3.596319473419669,-37.65389365498959,0.3330750641391217,-0.20843545407688102,0.5249332150143151,4.322972540791416,0.20064497370222287,-0.41843665313911066,48.4614675627402
78,-15.950891656222085,-4.924696409236624,-48.94140793737287,0.3108203633661557,-0.2635212051607543,0.5892793338935688,4.080129038985793,0.11072889802224661,-0.4466109424019807,43.75017774311956
79,-16.104167931111398,-6.440920578301169,-55.04634650612016,0.27950969183716123,-0.31441397583901254,0.5943853653300198,4.062566188940402,0.027021002420383355,-0.44542783087072446,45.05430217591979
80,-16.358890252270836,-7.994485234513995,-54.19097295105121,0.23662761934732962,-0.35024558836792474,0.5514533450661507,4.217743025684816,-0.04207035907181089,-0.41530268430366557,50.04035997763195
81,-16.698607100281034,-9.416418835293177,-45.46053782834221,0.17921257208132768,-0.363385054329743,0.5159963882069012,4.360247811957532,-0.10620448196531812,-0.3601327456626348,51.74159678601174
82,-17.097854027324495,-10.543976752447234,-29.97480918132925,0.10824751470135191,-0.3525548574342678,0.5207235112367783,4.340411547103277,-0.17297235805635203,-0.2795363457923405,45.09212128689626
83,-17.53204636559328,-11.277632918248745,-12.427001783685085,0.031162961599740996,-0.3221150268390208,0.5362119259280436,4.277266095307036,-0.226595746798792,-0.1795555785813693,37.12299645159508
84,-17.978221948542803,-11.62781729562365,1.2910352073125182,-0.03993306945986249,-0.2785115760514352,0.5225321504791849,4.332893307862118,-0.24741201588913628,-0.0797387757652066,32.578495938476486
85,-18.40981791920162,-11.681931873390933,8.881936592430975,-0.09321633054173038,-0.2266419792607623,0.475079209754483,4.5441377811937524,-0.23114759205476948,0.0019038807496913057,31.053355671895343
86,-18.799851713554563,-11.534765192935193,11.120179410833543,-0.12165962291602098,-0.1686792333837484,0.42396754694002525,4.810256072594793,-0.1856355864373454,0.06344596642820502,29.37643908322048
87,-19.140122613387835,-11.256236077991577,10.213891603756622,-0.1240925333909243,-0.10592170522667067,0.40986147096901976,4.892332398206271,-0.11723426547108225,0.11602814045059547,23.457244739290374
88,-19.467257261868163,-10.890619464804349,8.641478044338271,-0.10305189173700191,-0.04191936649273363,0.4509819030916285,4.663961386782732,-0.023445393239529613,0.1626859164457321,14.281586149807907
89,-19.823277647146718,-10.462623994951617,8.576430190637268,-0.06231708507952326,0.015889869030323092,0.5320202024157017,4.294083069435803,0.09586611698756446,0.1889142454980452,6.942937707269796
90,-20.196705462418887,-9.974413059758962,11.637709379713613,-0.006465914014426255,0.05778352291250145,0.6185068006252027,3.9825594190071323,0.22763561402176252,0.17805836588650187,5.394187293465556
91,-20.561939927258834,-9.397364797939726,18.24843168705013,0.05809789998828702,0.07587487650593021,0.6708231863737453,3.8241108356065117,0.3481548376231114,0.12522023481157918,8.190041982341167
92,-20.898557192686432,-8.675814879316892,26.838670820991467,0.12314303201942069,0.06790341836125922,0.6624658959136145,3.8481566327250105,0.43394364247580347,0.0405224804619303,12.255613488543071
93,-21.195586733336704,-7.759794645320035,34.13869602344488,0.18102989580913514,0.03800918920079214,0.5995505662454577,4.04502858462488,0.4749047882723847,-0.056983077270116554,17.970437520703424
94,-21.448357973728562,-6.675336126074495,37.60463599399475,0.227946430045497,-0.005774548357044405,0.5258916178286095,4.319031578162679,0.48113874774482734,-0.15186439228695484,25.695391437553464
95,-21.652051587900246,-5.536021749478124,37.00121782500082,0.2648350198630558,-0.0552021878058888,0.49085272595005,4.4705288315101015,0.47169926338034135,-0.2408533116932109,33.44504009872819
96,-21.803754978121674,-4.459711561459876,32.978815170117855,0.2948037999794176,-0.10431501397497178,0.4912205331750184,4.4688548372408965,0.45181713639322285,-0.3210609675416264,39.5394169874892
97,-21.908533955026176,-3.5365722842383107,26.394499733989278,0.3192214364333626,-0.1499347004465414,0.49443643245805846,4.454298029813447,0.41898733613023686,-0.38342070734476164,45.50369773204347
98,-21.97933375891295,-2.8266525126947997,18.14111616843587,0.3358774629569929,-0.19087101160804099,0.5036137355887854,4.413526315585109,0.37453186829576696,-0.42762818245593026,50.09433023820313
99,-22.031093000659226,-2.3749042087832173,8.985944985414449,0.3405446059504236,-0.226979272159339,0.5325514258871301,4.2919408473468845,0.31570569006540605,-0.45792077298443845,50.21768534803552
100,-22.076408057359217,-2.2365935315496124,-0.8530754146001414,0.3303581915081426,-0.25864643796253334,0.5610863920639813,4.1813799815184725,0.23996064522827165,-0.4716614108359013,48.397745269977854
101,-22.12512383269907,-2.466731307579657,-11.582537527422517,0.3061626112909355,-0.2865815357477392,0.5672740054798169,4.15851298721114,0.15350198044978688,-0.4682702223398879,47.66827595048042
102,-22.1848514835314,-3.080997501246859,-23.01430733988923,0.2719721080170069,-0.3115100601479471,0.5539606580498986,4.208187116695329,0.06626156989709833,-0.45289833338392477,48.28789970636379
103,-22.261854047103366,-4.037860865854803,-34.05133237945921,0.2320133817783559,-0.3335659529181056,0.5294970186783926,4.304302091708341,-0.01320702357193898,-0.42982459357987185,50.11838584226869
104,-22.367403712136518,-5.242327512433331,-42.70543276136621,0.18777911724076618,-0.35164752386458653,0.5020458874123559,4.4204124840943,-0.08113998397278738,-0.4005595723158578,52.564563759077515
105,-22.5282958789901,-6.559495782433295,-46.66034054126928,0.13767449261555817,-0.36337490856351096,0.4907167299932296,4.471148263956094,-0.1426647460707733,-0.3641620494094147,52.360162222034724
106,-22.770046655429717,-7.851700458909118,-44.5397426310077,0.0799126598334661,-0.36599691595032297,0.5071717083817445,4.398017914698974,-0.2030120733964931,-0.31658057095267417,47.61606117110652
107,-23.093295773603828,-9.021972765998363,-36.975359623917996,0.016465173899689482,-0.3576859209159811,0.5332405753817648,4.289166541276205,-0.25470245910256706,-0.2575823292504562,42.18201919775267
108,-23.4767070857714,-10.004154231148068,-25.999528438460516,-0.04556479306828702,-0.3381181471477662,0.5418023537630537,4.255142022628124,-0.2842254904331918,-0.19142796666213113,39.028203087515216
109,-23.886957687368067,-10.742162252068763,-14.246310812677166,-0.09685101877828733,-0.30791250332572784,0.5230975670507138,4.330550960838121,-0.2837825382881646,-0.1247921227896828,38.102108516454365
110,-24.289019240139297,-11.217475094588824,-4.900647655601915,-0.13075177215183958,-0.26779221939103615,0.48694996768071297,4.488408054229865,-0.25377165861180473,-0.06134106908748144,37.733439125999304
111,-24.66791978474427,-11.437899133687974,0.576229888382727,-0.14604271362019633,-0.21876288342887001,0.45074865491648436,4.665167956978335,-0.19948024282954271,-0.0009745905701148694,35.70020041668277
112,-25.03834612892998,-11.4862893320466,1.9706681106995347,-0.14555905671582978,-0.16353957129799557,0.42754994223198356,4.790061370414091,-0.1262094334987838,0.056381528851622176,30.801766448255805
113,-25.411384123088354,-11.466504869872136,0.5321178487013185,-0.13254479121403415,-0.10781691821658838,0.42356643977732283,4.812533131657685,-0.03606849774691476,0.10700136878317494,23.789681650227575
114,-25.78522704894546,-11.467623086574914,-1.9010659684182656,-0.10866993167962853,-0.06645398231225041,0.4386647515103341,4.728987155784386,0.07288327690100647,0.13855218021842355,16.880576863260202
115,-26.17059892044697,-11.538505838400745,-3.8276215035239716,-0.0727710614342059,-0.030264658345165507,0.4661863431836372,4.587274515066602,0.200338869112497,0.16704703348476244,9.733181803751995
116,-26.551248906042744,-11.666093221851888,-3.8276215035200667,-0.024747909648867684,-0.0003821793480323077,0.49738922463285734,4.441056694586914,0.34613176386562194,0.18893634083046504,2.8523049694912594
117,-26.939580429849357,-11.793680605302557,-3.8276215035200667,0.03549979450528369,0.02206022164645033,0.5228404298386804,4.331615730180747,0.506770843657602,0.20130642348058786,4.585109768855291
118,-27.335593491866746,-11.921267988753225,-3.8276215035200667,0.1080723218571457,0.03592931160558355,0.5346612832512232,4.283464140272894,0.676685118104584,0.2021679049760507,12.29881419075012
119,-27.739288092094903,-12.048855372203894,-3.8276215035200667,0.19306994323561588,0.04009185749666844,0.540917943988563,4.258619215642997,0.8575810938852179,0.1921900862005711,21.37955079015097
120,-28.15066423053383,-12.176442755654563,-3.8276215035200667,0.29059292946959203,0.0334146262870062,0.5688301341855873,4.152820942386348,1.0669729931985024,0.1738925889800892,30.94579395238695
